donor,arbi,zksync,total,exclude
0xe1947d68b8bf3439ec21effa709bb8e2d20428eb,1.73715,0,1.73715,
0xd8d93fbea95b00e6aff1c0106278e189c7bf717a,1.73635,0,1.73635,
0x2917814b19ea662dcb781531e749bb094841ae95,1.73635,0,1.73635,
0x66a4f3dbf7633d7b68be09a63529533ba917f69d,1.73589,0,1.73589,
0x5fe3b89fdcd88cc02e66d0736f7eb5a65229c0cd,1.73511,0,1.73511,
0x5a08e68ad75a3392699516809a98f8f73ff5cae5,1.73498,0,1.73498,
0x8500bc19e5c7978db71cc2688a7f975e21b377a1,1.73498,0,1.73498,
0xd9bf5d547dc06a9515ae15c33aaac53149af1196,1.73498,0,1.73498,
0xa4f0a09731aa22a2158645c1219bc040eedbdad0,1.73498,0,1.73498,
0x2ab4ce65d67faeea97c04a15c648d6b4d657b2b9,1.73413,0,1.73413,
0xc618830b837a082b242323e4a5f07b11b9b4e1e6,1.73413,0,1.73413,
0xc526269b5d8293bcec98fb3dd1d76d309017f220,1.73413,0,1.73413,
0xec2371c0a7228f4730b00a7b63ddaa8a6a8f24c2,1.73413,0,1.73413,
0x3b030ed438e18bfaca634da54f4c775ff3deb3c4,1.73413,0,1.73413,
0xea5ae8e296be2579d89f3189e7a4ede8dd825ce5,1.73413,0,1.73413,
0xfe696426bf7442de27e2e28dd57acd9fc101e3db,1.73413,0,1.73413,
0x792b74b7d3bb62396290133151be849a43932076,1.73413,0,1.73413,
0x7f24c20ea2eb81a513b820053b813df2bec7fefe,1.73413,0,1.73413,
0x5e1ca7398715059f4d5e21bdd54d6c8f60f89ac6,1.73413,0,1.73413,
0xe079da1e2de6fddf370b21e164c308a37ee049cd,1.73413,0,1.73413,
0x033347d60d2d41149dcb504308c9624ee0a14618,1.73413,0,1.73413,
0x53cf9387795dccbb335910c01c336f90040c856c,1.73413,0,1.73413,
0xb544206815ecfe3fa71f85c29b49dd3edb6294f6,1.73413,0,1.73413,
0x2fcc9314fff32953abc39b7e4e2c2d966c98b56f,1.73376,0,1.73376,
0x650926f45d63934ee8cb5fa4b392a33f8d0b0e5d,1.73376,0,1.73376,
0x939a9ab13681974ce9f11586df8f06cb7909a254,1.73352,0,1.73352,
0x3791bdc85d3da2ffaf94836cc2e309a54c63eca3,1.73303,0,1.73303,
0x294b2c9c943b6739fc90c7825a9d8f001861a898,1.73303,0,1.73303,
0x6a7728d3221dddfd7cd5cde720770a6f622641f4,1.73303,0,1.73303,
0x2d5184769e49ab9c8faa4b954fe01dce93d409e4,1.73303,0,1.73303,
0x8ec30a528e875253128726e21ce1dcd330cfd623,1.73303,0,1.73303,
0xe0ded48d632cf455c2893a9891d983fffff22ce8,1.73303,0,1.73303,
0x96a2e979cd775ccfe199c413ac6df229b6847099,1.73303,0,1.73303,
0xc5596e450d07ea0942db728508d0a32fec6ae010,1.73303,0,1.73303,
0x9372a24d2443f9964220d50c07962e706f5afa28,1.73287,0,1.73287,
0xbeaeac7a60de4421fde94dd50240523a71dff3fe,1.73267,0,1.73267,
0x02f41a6eb14f4a8460c6e552af09ee4949ba9c23,1.7325,0,1.7325,
0xcc158a73e05d8539cef7911fbfe83bbed7727ca6,1.73229,0,1.73229,
0x36c1118cc73c827256e7e9fe894b830210fc1032,1.73229,0,1.73229,
0x38dfea5c1a40cd19b471a325b1400e72f417444c,1.73229,0,1.73229,
0x3cc40019d718ff05ffb5e5ae65426cded7b30a70,1.73229,0,1.73229,
0x60f446393d8d16bd4aa70a7632d9ed689b95c415,1.73229,0,1.73229,
0x2f603929671e0264b2680740cfad18fe61b6d9d6,1.73193,0,1.73193,
0xb880a30e5009721f3fc1cd09f71c0fcebc002988,1.73193,0,1.73193,
0xbabbc63ef51a794c4ca276458a02136e3b068d8f,1.73193,0,1.73193,
0x3a8c785a1262ba1989fe70003763737c11e42466,1.73193,0,1.73193,
0x082b7e7b43d0a258908c06052a20eda2763fa907,1.73193,0,1.73193,
0xa51dadb612d477aff756a2602eaabbc03b3c3f76,1.73193,0,1.73193,
0x8cf16b8f64f3ceb0f66a276ff973239b4c4976b1,1.73193,0,1.73193,
0x64e1d7cbb04f4ccddd976e8491edd7d4aa49e37d,1.73193,0,1.73193,
0xd432142ebe27b5938a956455358687018179cdfa,1.73193,0,1.73193,
0xe1caf498c957730c0c3db2f7c8a35b1846860517,1.73193,0,1.73193,
0x35ea20d3d3ade02f24201dc143bc29bfa76787df,1.73193,0,1.73193,
0xacfed7a22855bb118a3f3fc8cfabbbb9684de5ae,1.73193,0,1.73193,
0x69e12c308adbe0a37b089344ffc0275bff2d076a,1.73193,0,1.73193,
0xae830a42cd2a592b5de16512812892e7810a3049,1.73193,0,1.73193,
0x40f02386f23fd756e98a609df80bf96a3ed3be42,1.73193,0,1.73193,
0x9a2ee0f5f500d4ebba25c86720b434206634514f,1.73193,0,1.73193,
0x0a31a360a73af859b5cabb263819522cd40efe42,1.73193,0,1.73193,
0x6a671894bdddc743322b3702bfb4dabe6108dbcf,1.73193,0,1.73193,
0x952c22f570e810b9ce56b5b76818f1847800b97e,1.73193,0,1.73193,
0x26cd8777ac34c2456a99471dcf22133c235f6830,1.73193,0,1.73193,
0x6072df1ee1b674e3ffe623fb155d85f5144a84cc,1.73193,0,1.73193,
0x9f00412558907ba100fbaf2e07948ffb782dc6af,1.73193,0,1.73193,
0x5a705baf1bf9c4bb7373c5eeeb7724786c49d41a,1.73193,0,1.73193,
0xd4df40f180152616d58ddbf9c514e16484e0e930,1.73193,0,1.73193,
0x581b3942091aee5dc136e4ae5f88d009584cd9d6,1.73193,0,1.73193,
0x1df83ffb002f5e09101812af3369acc21b7cf052,1.73193,0,1.73193,
0xfb854894ad401f7e55cf97bee4100dfe7cf01aa9,1.73193,0,1.73193,
0x5dfde1f26d41b81cee961c432518c3094f5d3b38,1.73193,0,1.73193,
0x53d99425c7c645c2032379becf5676e417eea5d0,1.73193,0,1.73193,
0xd45756ed0db6fde9cd003d7ea0520d3fb0607143,1.73193,0,1.73193,
0x442071120c70d815ca6c79464863e8e87d5dfcbe,1.73193,0,1.73193,
0x6ea24f3cdddf5b88f90b73a2d7df7ad9c0f9bec4,1.73186,0,1.73186,
0x323401a2053c7494fa569d71c2757bc95f371be2,1.73167,0,1.73167,
0x9c4ba65e85a1458218b1f7a290b8fbcb12e87a96,1.73136,0,1.73136,
0x37a04c8bf94e99105744508de6a8bd3ab1143f90,1.73136,0,1.73136,
0xee6edff135219aa85cd8f2eb662d9b9a1adaee52,1.73136,0,1.73136,
0x44447dd5344fd033a53d8179e840e8ae1f47eb38,1.73115,0,1.73115,
0x9a1a81f8f06ca37e6d0cca82fda983cae8a86002,1.73115,0,1.73115,
0x1b091604f27baa21aee4a437fd731ddbf3c6597c,1.73088,0,1.73088,
0x8c58e09f429d4c4eb2b635ccbb11f51c793ef681,1.73087,0,1.73087,
0x633e0863ae2f90cbb8fc9fb54a9d492611860722,1.73087,0,1.73087,
0x24afa798a6042903dd1763416d6cbad491f2922c,1.73076,0,1.73076,
0x46fe2c312224db29b4534bf47f83d32b751ed132,1.73076,0,1.73076,
0xac7aa20a45a005f395d55aa849b1a67a1ae90ec7,1.73076,0,1.73076,
0x090041db8e7826ddfba01812cf843ecef1d97312,1.73066,0,1.73066,
0x6f9f3bc055c5f86972e45588a610349824f69ee1,1.7306,0,1.7306,
0x2e76630ec44e5c722b0e633bdd15e74afe99b1bd,1.73052,0,1.73052,
0xc51974b36468ddf0fbb12d0330bbf93192ca9cbc,1.73052,0,1.73052,
0x63e2258e5e629fc52ade9bf91f2a02cba79e944a,1.73052,0,1.73052,
0x6fa7bb1dd260dfbbf8a552e144437adccaa433a0,1.73052,0,1.73052,
0x258ae3300ccdbf687d19707c64fde90163a38776,1.73052,0,1.73052,
0x473a3f6ef1b719eda9fd09d6c3e7c35059d90566,1.7305,0,1.7305,
0x7b11d7992a065da304d6e8b8a1bab1af5af3a9bc,1.7305,0,1.7305,
0x8888fa1bc381e1f734c7d3dae63492bf434fc910,1.73028,0,1.73028,
0x459d60e2db519a4f95e35c58bac84bdf39489607,1.73011,0,1.73011,
0x657d736e04ccd506541f5a12044480ec93d2a308,1.73011,0,1.73011,
0xb7f362e7a33f09d5b3d8a7a1cf04a95cd017e2d3,1.7301,0,1.7301,
0xd0de248f70107bf6a178b70e34aab3467a7ab16f,1.7301,0,1.7301,
0xc8f1119bca644bd9b6466cc237054e86905417c2,1.7301,0,1.7301,
0x08da921576bf0417cb7d29115571db53d177e837,1.7301,0,1.7301,
0x1c699213c8de5ae85f95b8282dbdf2e50ed37911,1.7301,0,1.7301,
0x739f3a1012eb0adbddcca7606fcbd607871d63db,1.73001,0,1.73001,
0x880183e905227792a3f6616fe11f2f8052475af7,1.72999,0,1.72999,
0x064300a846e657e6304bc376c1bf23e26368e563,1.72999,0,1.72999,
0x8f7dda05d4ecce8954bbc1891c645a5672c07e25,1.72999,0,1.72999,
0x6b6638f775ab268ee712cb0108a8f29023033d93,1.72999,0,1.72999,
0x31b66815a8a25359eb533027ba7646c7aa38b7fa,1.72999,0,1.72999,
0x9e442597677062eb24699312e90257aaf0916dee,1.72999,0,1.72999,
0x44401674db9e5000ced4d14286f2bc9aa555026e,1.72999,0,1.72999,
0x7cf7831d18fc25e9f6bdf8f44f204ceb0d406844,1.72999,0,1.72999,
0xc1657ba4b89cbd9baab6af020cba6cdb924150a8,1.72999,0,1.72999,
0xdd9db2fe83e541c98ab51911ada89a323e868fcd,1.72999,0,1.72999,
0x4e595a570c369f47908da9d50fae691f2c1877ea,1.72999,0,1.72999,
0xf951aa07c88fd25c9ac0a5af9e3c6ff2ce300e98,1.72999,0,1.72999,
0xc521f70f38703a1e583c534a079239426bade8ac,1.72999,0,1.72999,
0x7d7733aaae84f02d3f6077d638e76249851fc062,1.72999,0,1.72999,
0xd4e2daeb0e0d37c9a7aee6e90ae98a55e4a3c526,1.72995,0,1.72995,
0xb41157a04ff332cd32293720bf4519f293333936,1.72995,0,1.72995,
0x58f87ba4b1daf86f1d1b37a3ee7b7423eb766d12,1.72995,0,1.72995,
0x4aeb2e1ee0d14a27b0129ced9f410fb62c9e2fa2,1.72995,0,1.72995,
0x03030b6b0d8326308b85280539583e54e0db6a78,1.72995,0,1.72995,
0xcf78f83e419acd927243b51256b4fc465703c241,1.72995,0,1.72995,
0x7d3ec67f227bdc952f28f1315a9e7436a68c8c4a,1.72995,0,1.72995,
0x8e6a1490720d1a3d817ef1557d8e3233143ac479,1.72995,0,1.72995,
0x0c748953693c4826c24fc10ee8bbec2add52398d,1.72995,0,1.72995,
0x2f8cd013bbdca01d03bc5ac830f300390c18c3f8,1.72995,0,1.72995,
0xd33bb8a2cedf01ac819aa5ee6da564228e9e48f2,1.72995,0,1.72995,
0x31c631d468953a3aa344b624d5edfbf9802f0ccc,1.72995,0,1.72995,
0x76d9b2427bee18ed3eae68a293ec742e854ec484,1.72995,0,1.72995,
0x6e7f391c48193a7493ad0bebca731d652ce92c6a,1.72995,0,1.72995,
0xe4836604f17e13cdb41a0cf350a2f7fcdbae34f6,1.72995,0,1.72995,
0x33713dea0b26934bd0062753dc5f117bb13283b3,1.72995,0,1.72995,
0x54385c5fcf5da2e84b7896a4ff8b1616e7193065,1.72995,0,1.72995,
0x7989383d2d7ab4898882dff83619d584f7bf271d,1.72995,0,1.72995,
0xcd01c03eed8da6e585a1f085cc0cfc3c7b9a7f53,1.72995,0,1.72995,
0x9cfffd501376df81bcc01cf670e205b7e4f73127,1.72995,0,1.72995,
0xd6a9ee904e034f33959f9249879b4614b6f13a1e,1.72995,0,1.72995,
0x9f36eb3e557b3b76ea557c7f546d2010d7004fa2,1.72995,0,1.72995,
0x8cd88974ce6e438966c51088daa35430b0569b37,1.72995,0,1.72995,
0x8f61df4a89e82802d11905f082c46be7ba60c3e0,1.72995,0,1.72995,
0x00e3a2d149be010d49e40d25247486de0cdfc9cd,1.72987,0,1.72987,
0xbf42b05d535aea2fe45ed182be273857e783fd5a,1.72985,0,1.72985,
0x6d8c37ff4efef831fe9e3ef7c6c8ed73c77ecc7c,1.72985,0,1.72985,
0xbd9e3cc3c06595a5e69f4ff55f1856147f6c1737,1.72985,0,1.72985,
0x74b702c8c3a663676ba280dc2be2c03f09b5f394,1.72968,0,1.72968,
0xe403746bb1d85c518578d86d7cddd7ab543671dc,1.72962,0,1.72962,
0xbb4c76bdfe3201e240d58eab4fe42d0d0ec04bcb,1.72929,0,1.72929,
0xd80263b9be26e844390c4b2c647e0c8c6c068d10,1.72915,0,1.72915,
0xc73fd8075d773fbb7db75e4cae5dd927c8e51e69,1.72915,0,1.72915,
0x9afb1f81acf7b8b4e07f49990eadffdc91cbcbe1,1.72884,0,1.72884,
0x10cbecf1d0fe7e47632b44912c88e90e216abaa2,1.72884,0,1.72884,
0x408aa402eda86645beac23a4f7da4f877c5ad68b,1.72884,0,1.72884,
0xe40563a6de053511e80749a37213ceebb5e896ba,1.72884,0,1.72884,
0xaf29a35172f562e172ff185697360455a552dbdc,1.72884,0,1.72884,
0x5238fd9a9eab17d8fe7349458b43189fb8d0d681,1.72884,0,1.72884,
0x525c87ef326404408127a92400c36abc3ad2c6ce,1.72884,0,1.72884,
0x545e44c2193f0bcd4c1300950df5e53bae4249b6,1.72884,0,1.72884,
0x8ecc4fc08967b5eb516c41767ab6e673c4e9efa3,1.72884,0,1.72884,
0xe13c7b5a637927e9317acac183b8d9e30d8d751e,1.72884,0,1.72884,
0x701bc4f42b47778f2b6b40bf95fe0ee7259a986b,1.72853,0,1.72853,
0x7b77e5d015c2e1a211210c8fe69330096652eb1c,1.72821,0,1.72821,
0x5eabd9013907417cb03db3697d98cfe463204b40,1.72782,0,1.72782,
0x382d0f74a236b8a788175940a3bd955771ec1d23,1.72772,0,1.72772,
0xa70130be9c5629f8edfe389818b5a5a3d0f17790,1.7277,0,1.7277,
0x4b4b60f93266e9e4ebeee70d6a9ba9de82f74ddb,1.72757,0,1.72757,
0xf4bafb9960f462484d8a1b056a22e336d1943213,1.72728,0,1.72728,
0x7b62cda429e464faa2f508ae9672425f76add507,1.72721,0,1.72721,
0xaaedd0e5f3faa45774e47c8a43ff69720d545e9a,1.72719,0,1.72719,
0x0e5a4a303f34ca601eb3b896269b91234eabec40,1.72718,0,1.72718,
0x85ddab42c217fa250f86cdbaaa42553698658ee8,1.72713,0,1.72713,
0x333a8e910dcc4e97e7ef53eaac44604940c9dbbb,1.72713,0,1.72713,
0x47980ca23308e7fa3858fd913a5f3b08e0240876,1.72713,0,1.72713,
0x13621c1a162aa0d2428e4f3aa5055e1402bd2c4b,1.7269,0,1.7269,
0xca841c32c58c4399cadddfa24c4ea1acf9584a46,1.7269,0,1.7269,
0xdec6cdb813303dea48b137ee7f8cb7bca68ac57a,1.7269,0,1.7269,
0xdc829116969ad99419e31e9eb5b77a9009b2609a,1.7269,0,1.7269,
0xfc60007ba627b8c5dadc7d3f658b02fc5c7d4f88,1.7269,0,1.7269,
0x02be552f8b97ad6c0958174d6d9497d84d5e25c0,1.7269,0,1.7269,
0x4edae851166904e40aee4c78d48800541f9015c6,1.7269,0,1.7269,
0x9bd21cec97f1616d92d256736a56acb62868969c,1.7269,0,1.7269,
0xaeb05f6b291a968c43fbc3275a822c8eacb49fc0,1.7269,0,1.7269,
0xbdacfdc90d6ce4ea04c321272167a3526435399a,1.7269,0,1.7269,
0xebea24bd92758511c6e2fe9303fcff2c16b3041b,1.7269,0,1.7269,
0xc7aae4fd41eb9fe66e51a49fedb2974a98dd2b1b,1.7269,0,1.7269,
0xbaea6126779397b5bb3d1ab745d4328b09ea3952,1.7269,0,1.7269,
0x93960a6a6fa00032715ba385dcf12a2b4711713e,1.7269,0,1.7269,
0x2e90c9f19babb7c7b86c4550bc9a2d5f8892e336,1.7269,0,1.7269,
0xa35b3f54ca0cf746996066881e1257675301744f,1.7269,0,1.7269,
0x77d576abde8c2c9603a2d2c6420e7a162e65fb65,1.7269,0,1.7269,
0xaa38ae14b64c1abbbc3b3b9f6ec9d771608d43c1,1.7269,0,1.7269,
0x91f5609966fb0b8f960a96d6e6f35f932e282e27,1.7269,0,1.7269,
0xbe89f636b030969833db41a05ea03af389a3c525,1.7269,0,1.7269,
0xa0a36878c39471eb85de3ed42c3571503b99e7d2,1.7269,0,1.7269,
0x39051ce360daf6c9e215c86f83b565943c81e250,1.7269,0,1.7269,
0x16dfc05be5eb5dfcb914576d49f6478eb5774014,1.7269,0,1.7269,
0x7366bc68cad5d14b7164c1b9b86825ee2148259a,1.7269,0,1.7269,
0xa17c071866f82a9f322ef335c3fbeda6f51962fd,1.7269,0,1.7269,
0x8d5189471fe5419f3458227e79bbcc5fefe663dd,1.7269,0,1.7269,
0x090ec4e81aff63f12291adfb93b124e6012579dd,1.7269,0,1.7269,
0xea4f0a082e2e4059de56d02e7e9696897a4a26f6,1.7269,0,1.7269,
0xd8848aa3de1d13ac3265cbf54642c89337907128,1.7269,0,1.7269,
0xc42ddffd19d0c31667bb685ccc5a8b3c15a9ac88,1.7269,0,1.7269,
0xab123f439cddfa97d6dbe33103fd2adc19834b71,1.7269,0,1.7269,
0x911cb50a27c8061944010aee78ef78640c856e83,1.7269,0,1.7269,
0x0737768226bf9c62649a38527ab8c24a21af834f,1.7269,0,1.7269,
0x12109fb113c1b76c94326e6b7d1e3ac58df48155,1.7269,0,1.7269,
0x6c9c233e96246dd74003275e8340960d4a25e334,1.7269,0,1.7269,
0xd7c5d0548d74e95271174f35e8df6bc63a4700aa,1.7269,0,1.7269,
0x8269558c1b5b908f9e97d3779feab9a019493f84,1.7269,0,1.7269,
0x1ea1cdd606cfefddd83dd5626eb725f69f7a23e7,1.7269,0,1.7269,
0x733b70d48affc6e9ab3c3acc00b8bf9612711443,1.7269,0,1.7269,
0x476a533cc029055735d74a6698e61b6f0307914d,1.7269,0,1.7269,
0xf7d52ecbc50ce4520d09e10e48cf3ec79ff1418e,1.7269,0,1.7269,
0x0325656e9a15a04757cba65d781e137d2d0d8b0d,1.7269,0,1.7269,
0x0e3dc736e5b6216e8089ca498dabceeece6e545a,1.7269,0,1.7269,
0x8e8d578ea062133137fe00370a7881993e4f8d4f,1.7269,0,1.7269,
0xe0f2084d7f69e162d1e5cd022fb19abccd707da1,1.7269,0,1.7269,
0x20ad86d024a89f1eea95ae90d970965995cee759,1.7269,0,1.7269,
0x6a83b215587010023f65f4acaf6b63fd11f40e1a,1.7269,0,1.7269,
0x30eb222c5e9ed85a99349b6499fcc280ede992d9,1.7269,0,1.7269,
0x49e2c241bd05ae2e5076243559084b5cdd9ed7fc,1.7269,0,1.7269,
0xfe587053c339ece126f9d8b10f08825031beb580,1.72682,0,1.72682,
0x731a90339e2087dd0c3366b06571878cf3e960ae,1.72682,0,1.72682,
0xbde8d3ef66ea8a6c38024615e0117c4d7b3d5cd9,1.72672,0,1.72672,
0xfe20acdf0b34a2581e401c44aaa23d980c529b9a,1.72586,0,1.72586,
0xb38837170e9dd76be92dbe45fff5f88d3e1fa2e6,1.72496,0,1.72496,
0xeadfd53bea4e759792bd14e6ae4fec72ce9afa92,1.72496,0,1.72496,
0xcb305e31d605df759728c7c431fefc6e94e14710,1.72474,0,1.72474,
0xc2893a33ca7d0884c245ac0a7a2045272620d11f,1.72439,0,1.72439,
0x58699e8ca7170a00650c28d7d8467b4393119492,1.72405,0,1.72405,
0x5fcb1c9d0e1c444b8aadf2a349253566458e5f1a,1.72405,0,1.72405,
0x389508c2394f8d7e974b1c4b733d1f1ad16c793e,1.72405,0,1.72405,
0xa6830c1714aa36d1747701b55ad9e0313eea93c1,1.72075,0,1.72075,
0xf26462159e1d375817f4a8aea4766c3edb6620f1,1.72075,0,1.72075,
0x8371d0e9cb38f3f48d52bde6e12d35976649ccd2,1.72075,0,1.72075,
0xcb0d645e6048229cf59c075ff189def868baab99,1.72075,0,1.72075,
0x51b84a3b3b4cfcb91ecb52a96abaab982879dba8,1.72075,0,1.72075,
0x997656a38e5a07ba9497b6070edd347b3da1f7e0,1.72075,0,1.72075,
0xb4a8fd10c1f68f83db503bb45bf075aceef7d42d,1.72075,0,1.72075,
0xe9975edd614b12f92bfdc287dce9610b9a50f78a,1.72075,0,1.72075,
0x31a298980490818b84cd216612f97753ca53a6cc,1.72075,0,1.72075,
0xd8fde2547b7edea951d54490a8634dc7c2caa4e9,1.72075,0,1.72075,
0x1a4e6774f90cf5e67b8f6b9cc5b0393474782298,1.72075,0,1.72075,
0x4c561acf982b59c339c4155ac2283c4c67bc5fe3,1.72075,0,1.72075,
0x0fcb781b71616d1696daf36511b353f54ac21adf,1.72075,0,1.72075,
0x8300ad6b7658d04fe674c798701d55d046a24c2f,1.72075,0,1.72075,
0x641f9478d6e4c9328d5322be22e3ce895645b5f7,1.72075,0,1.72075,
0xcf93d433808ba4f71fe21f97cccd34004dfd2762,1.72075,0,1.72075,
0x3119ee3146531982ab6d0d532ded0fd23d7daf90,1.72075,0,1.72075,
0x3a32ce3742db836b254cdc20c01493b40fa6bf1d,1.72075,0,1.72075,
0x59a45934ad342c511260acc5376cbe82920fd135,1.72075,0,1.72075,
0x00704d169623bbf1b4dc3ddef7624e270f2b8848,1.72075,0,1.72075,
0x814729fcf302cf7695e486102febf281a1652912,1.72075,0,1.72075,
0x0bfe1e620c271faf3e6bfeaffb5f3bed885af5f2,1.72075,0,1.72075,
0x893690a1c32fd5bc2ae58ce36fb7211f67cb543d,1.72075,0,1.72075,
0x10aefd9afb4939c09fa51dd1a69ed7a947d58cd9,1.72075,0,1.72075,
0x82a4a2e0c1f6708e5a8135758a74a00ed6402706,1.72075,0,1.72075,
0xf05f2f82e8c55bd7afef007a62c13ae9bfc25203,1.72075,0,1.72075,
0xa2c37582bfa31de1bb353e54cd1fee0964f97b81,1.72075,0,1.72075,
0x8b036899d07b0191c27c0188106998129f3a8ac2,1.72075,0,1.72075,
0x0dc577927b397e59e8e01ad175ee223cbeb3e176,1.72075,0,1.72075,
0x7e943e0348885f238f644e1b9271ae46747c31d3,1.72075,0,1.72075,
0x38d096e406e1ba757c22b22a968d0c08353fed99,1.72075,0,1.72075,
0x5ca3294e906cfd24706dee8b862ec66a18ed8223,1.72075,0,1.72075,
0x4d5815f7ad277bf99da568c26a09a8686bdbd693,1.72075,0,1.72075,
0xb82c16200ee6c228e739fcfe79155a768f2b2a96,1.72075,0,1.72075,
0x1707e8a49541ce21db9dbcf88c88cce9b17b782a,1.72075,0,1.72075,
0x510be38ad202668436b998a84b2488ce2e2865d1,1.72075,0,1.72075,
0xdd4bcc3bc6ca1ffe7d71bec947320aeedde2e342,1.72075,0,1.72075,
0x1d88f413294dd96d6645c51ebb7a79101571abdb,1.72075,0,1.72075,
0xe3d0bfed0ad241b108d7abaa197ca27023aa397b,1.72075,0,1.72075,
0xbb6082b4c8a1e638458b6ededa6a2d9f75928e3f,1.72075,0,1.72075,
0xc4e3c71adbac50801ff423e7be89c25920615296,1.72075,0,1.72075,
0x2e3f542f8a550bc95c8dd6fdb2e231975875a685,1.72075,0,1.72075,
0x4bca201ec8a972e50c04027afcb7ecddd01317f9,1.72075,0,1.72075,
0x2fbfe6ece820312f822384b11b9ae0156e2f084c,1.72075,0,1.72075,
0xf7648142c9f375a18121c2b2e53570ae2b45a61f,1.72075,0,1.72075,
0xa11706e364bb7b56962b4f8add0b4f069c9e7443,1.72075,0,1.72075,
0xe47cd34229240f7fbd8a9708cc8ff729c4663156,1.72075,0,1.72075,
0x4f2c91ba037184b71cea6007f7cc7b1750f25b4c,1.72075,0,1.72075,
0xe3a35a5e83e8070c0af52b463c997c9fca99933b,1.72075,0,1.72075,
0x8bbe5219e10f29bb4d1d78644fb8543378ace580,1.72075,0,1.72075,
0x8d2a7644214d177c66ff089e2c00572f70e79b9e,1.72075,0,1.72075,
0xff2b86a9731f4a318ac900c6b3781afb45b1d245,1.72075,0,1.72075,
0x78685f2a2ac8dc3b15414a25e3878e5091624a8a,1.72075,0,1.72075,
0x6bbf85b5d7e7988ed1e3a568eda7507832058947,1.72075,0,1.72075,
0x89e30da481bdfaff8fbb02e91a8e3ca4bee0456f,1.72075,0,1.72075,
0xc521837d48dde3ec538aaf53688478f840884fda,1.72075,0,1.72075,
0xe6bd251fdfe62bb6ca27e390b512a4e59ec2ceb5,1.72075,0,1.72075,
0xf01cbc055b8331faca93487dc925b439a122f8fa,1.72075,0,1.72075,
0xc071310292837372d511e099e2da7ba7832b04ce,1.72075,0,1.72075,
0x1ea1789319d6485725dfeaf8c4e75ee5e06fef58,1.72075,0,1.72075,
0xca0876d0273e7344f58530231528e5f2ea3f8ea5,1.72075,0,1.72075,
0x73b16cc144e0cbfc4c0db968c89ff156d07dd7f1,1.72075,0,1.72075,
0x130a2ff90d7c2780e8605c941b452ff82081ca95,1.72075,0,1.72075,
0x1c76af8f78da127c6c4e10774764feea617f5ecd,1.72075,0,1.72075,
0x178f59e6572680a0c82ad56b7711d7990decca10,1.72075,0,1.72075,
0x09c17f1d6ad8e6f79c0b23c52672a288adbbcb60,1.72075,0,1.72075,
0xc4fc72532d740178b6391dea65e5bac3e42ee6fa,1.72075,0,1.72075,
0x1ddc2282a073c461c37c73776fddb25c07b99db0,1.72075,0,1.72075,
0x5d6e76d9b3bec0bfd3988448c3bfb932a10b3089,1.72075,0,1.72075,
0x0d38b2544783402f70fbc9983261d663773ad82a,1.72075,0,1.72075,
0x13ff1a2bcde9e99918502faf8d2020531588ecaf,1.72075,0,1.72075,
0xebd07563146a05f7a9091758f45f691b5ced5d5f,1.72075,0,1.72075,
0x707bd9e9c969b6e26d3c1fce75e388f5713d46e1,1.72075,0,1.72075,
0xab84c0dbb7cd86c65a4b2f5833abeaa599672657,1.72075,0,1.72075,
0xf8d6d2142d2ca2184f44f0d174188a3290301423,1.72075,0,1.72075,
0x419d2f69a0a88619dbd75db27031c8d05db41c2c,1.72075,0,1.72075,
0xb28d00528f8b5fe76f7c2b9d6114d8416bde951b,1.72075,0,1.72075,
0x8a26ffc8d9e6099407e78589aa0dc9f692678fab,1.72075,0,1.72075,
0x0b982f9810e59616602a17f239ec6c873ba7c325,1.72075,0,1.72075,
0xd698777537dfc265f117f11fdf91b412194bb09d,1.72075,0,1.72075,
0x8db9d86cdb2ab8c1684e3d97e7b54516e53f55c9,1.72075,0,1.72075,
0xa80959548ee251ae3a00bec5b47b6f17bf5d4787,1.72075,0,1.72075,
0xbc5490a695ab9b8570ae61f925bac4d264451eaa,1.72075,0,1.72075,
0xab846d57cd2b0ede40439fe74c09d8c7f54dec43,1.72075,0,1.72075,
0x35f3555ff430321078aec4d61b34930e3d0ed16a,1.72075,0,1.72075,
0xcb2d8b76c709e278f2db1d55f438371daee86622,1.72075,0,1.72075,
0x0c31e0e33060200830c52451c78eddf6dab194ba,1.72075,0,1.72075,
0xdbf06e6199b1635a8ba1dd0a6c55eadb1be3e817,1.72075,0,1.72075,
0xf4c14557a51d18ab60401dcf83c7cce9eb2c3eab,1.72075,0,1.72075,
0xe99bedfb8e486abe2b306f6be154aff12a60a418,1.72075,0,1.72075,
0x17b7c49e41aec28fafc09b2884f2a107f1f513d7,1.72075,0,1.72075,
0x78f44039a5a6cc6f830ff326634279a11008ab88,1.72075,0,1.72075,
0x5764b86742bbc997f5f8acc294e52f9aa34d3b1e,1.71989,0,1.71989,
0x3fe1ba863f64fd5f56fbc92ba5945db187312a8f,1.71968,0,1.71968,
0x17219309b366edfd54beaddd552690581a22a5da,1.71968,0,1.71968,
0xf232f971df6b4cde83b3c045a6448c67e7487f74,1.71968,0,1.71968,
0x295d96d1ac7d29e1d80047af4d8736bb1bccaa3d,1.71968,0,1.71968,
0x3b9e5e39e2cdd101d9d2e74824e7b69172271a21,1.71968,0,1.71968,
